date,time,tara,tweight,dweight,pweight,chemical_id,MUESTRA,%Fe,%Cu,%Zn,%Mo,%Ins,pSol,CODIGO_MUESTRA
2024/04/17,11:57:00,111,855.5,168.5,744.5,1713372274,Concentrado 1ra Limpieza L2,29.115,19.874,0.067,1.341,13.7,22.63,C_01_S09
2024/04/17,11:59:00,111,851.5,210.5,740.5,1713372278,Concentrado Colectivo,28.691,23.194,0.071,1.384,11.2,28.43,C_01_S10
2024/04/17,12:05:00,110,935,247.5,825,1713373422,Concentrado Primario L2,25.99,10.903,0.04,0.586,27.92,30,C_01_S14
2024/04/17,12:09:00,108.5,1089,112,980.5,1713373620,Cola Scavenger L2,18.311,0.222,0,0.009,0,11.42,C_01_S05
2024/04/19,11:45:00,110,894.5,313,784.5,1713544985,Rebose Hidrociclones L2,2.289,0.624,0.006,0.029,0,39.9,C_01_S02
2024/04/19,11:54:00,109.5,946.5,324.5,837,1713545001,Concentrado Primario L2,28.469,13.282,0.082,0.658,20.14,38.77,C_01_S14
2024/04/19,11:57:00,110,1006.5,380.5,896.5,1713545004,Concentrado Primario L1,29.568,11.498,0.076,0.634,20.08,42.44,C_01_S15
2024/04/19,11:59:00,110,859,163.5,749,1713545018,Concentrado 1ra Limpieza L2,29.761,19.527,0.119,1.135,12.04,21.83,C_01_S09
2024/04/19,12:03:00,111,862,166,751,1713545029,Concentrado 1ra Limpieza L1,31.059,16.85,0.11,1.156,12.12,22.1,C_01_S08
2024/04/19,12:05:00,108.5,1111.5,140.5,1003,1713545678,Cola Scavenger L1,24.558,0.258,0,0.009,0,14.01,C_01_S04
2024/04/19,12:10:00,110,846.5,199,736.5,1713546548,Concentrado Colectivo,29.39,23.392,0.137,1.11,9.62,27.02,C_01_S10
2024/04/19,23:48:00,110.5,857.5,222.5,747,1713544988,Relave Final,1.992,0.077,0,0.007,0,29.79,C_01_S03
2024/04/22,10:45:00,111,769,74.5,658,1713800564,Relave Final,1.828,0.18,0,0.01,0,11.32,C_01_S03
2024/04/22,10:48:00,110.5,1083.5,104,973,1713800566,Cola Scavenger L1,18.918,0.198,0,0.009,0,10.69,C_01_S04
2024/04/22,10:50:00,111,844,155,733,1713800569,Concentrado 1ra Limpieza L1,28.368,23.591,0.184,1.241,10.7,21.15,C_01_S08
2024/04/22,10:54:00,111,834.5,157,723.5,1713800571,Concentrado 1ra Limpieza L2,28.913,24.086,0.191,1.233,9.6,21.7,C_01_S09
2024/04/22,10:57:00,111,800,105.5,689,1713800573,Concentrado Colectivo,28.77,26.862,0.226,1.047,7.34,15.31,C_01_S10
2024/04/22,10:58:00,109,889,245,780,1713800574,Concentrado Primario L2,23.007,11.498,0.077,0.582,33.44,31.41,C_01_S14
2024/04/22,11:01:00,110,912,274.5,802,1713800577,Concentrado Primario L1,26.035,11.894,0.084,0.629,26.2,34.23,C_01_S15
2024/04/22,11:02:00,108,891,315.5,783,1713801688,Rebose Hidrociclones L1,2.519,0.61,0.007,0.03,0,40.29,C_01_S01
2024/04/22,11:05:00,110,877,313,767,1713801690,Rebose Hidrociclones L2,2.329,0.579,0.006,0.028,0,40.81,C_01_S02
2024/04/24,10:50:00,109,843.5,195,734.5,1713973631,Relave Final,1.88,0.071,0,0.004,0,26.55,C_01_S03
2024/04/24,10:53:00,108.5,1074.5,70,966,1713973733,Cola Scavenger L1,13.794,0.585,0,0.016,0,7.25,C_01_S04
2024/04/24,10:56:00,110.5,903,293.5,792.5,1713973897,Rebose Hidrociclones L1,2.433,0.569,0,0.021,0,37.03,C_01_S01
2024/04/24,10:58:00,111,894.5,290,783.5,1713973900,Rebose Hidrociclones L2,2.173,0.473,0,0.018,0,37.01,C_01_S02
2024/04/24,11:00:00,110,855.5,193,745.5,1713974282,Concentrado Colectivo,28.55,26.658,0,1.04,0,25.89,C_01_S10
2024/04/24,11:04:00,110,861.5,163,751.5,1713974285,Concentrado 1ra Limpieza L2,28.551,24.297,0,1.004,0,21.69,C_01_S09
2024/04/24,11:07:00,110.5,849.5,119,739,1713974287,Concentrado 1ra Limpieza L1,28.237,22.035,0,1.092,0,16.1,C_01_S08
2024/04/24,11:09:00,109.5,966,349,856.5,1713974583,Concentrado Primario L2,25.731,17.067,0,0.778,0,40.75,C_01_S14
2024/04/24,11:11:00,109.5,955.5,359.5,846,1713974820,Concentrado Primario L1,25.713,17.018,0,0.774,0,42.49,C_01_S15
2024/04/26,11:12:00,108,866.5,247,758.5,1714147781,Rebose Hidrociclones L1,2.453,0.525,0.006,0.032,0,32.56,C_01_S01
2024/04/26,11:18:00,110.5,1100,1121.5,989.5,1714147788,Cola Scavenger L1,20.21,0.191,0,0.011,0,113.34,C_01_S04
2024/04/26,11:24:00,110.5,849.5,137,739,1714147790,Concentrado 1ra Limpieza L1,29.911,19.674,0,1.459,12.64,18.54,C_01_S08
2024/04/26,11:28:00,111,856.5,148.5,745.5,1714147792,Concentrado 1ra Limpieza L2,28.985,19.871,0,1.651,14.32,19.92,C_01_S09
2024/04/26,11:30:00,111,876,240.5,765,1714147794,Concentrado Colectivo,29.048,24.199,0,1.646,9.72,31.44,C_01_S10
2024/04/26,11:32:00,109,1008,380,899,1714147798,Concentrado Primario L2,32.01,12.1,0,0.955,19.02,42.27,C_01_S14
2024/04/26,11:35:00,110,1003,392,893,1714147800,Concentrado Primario L1,30.342,12.985,0,0.959,19.64,43.9,C_01_S15
2024/04/29,11:26:00,110,887,310,777,1714407936,Rebose Hidrociclones L2,1.852,0.593,0.003,0.029,0,39.9,C_01_S02
2024/04/29,11:31:00,110.5,1085,98,974.5,1714407939,Cola Scavenger L1,21.574,0.317,0,0.01,0,10.06,C_01_S04
2024/04/29,11:37:00,110.5,824,94.5,713.5,1714407943,Concentrado 1ra Limpieza L1,27.256,23.961,0.084,1.272,10.38,13.24,C_01_S08
2024/04/29,11:41:00,111,849.5,178.5,738.5,1714407945,Concentrado 1ra Limpieza L2,27.551,22.932,0.083,1.227,11.92,24.17,C_01_S09
2024/04/29,11:43:00,110,892.5,243.5,782.5,1714407947,Concentrado Colectivo,27.417,22.981,0,1.288,12.48,31.12,C_01_S10
2024/04/29,11:45:00,109,940,295,831,1714407948,Concentrado Primario L2,25.076,14.308,0.053,0.791,26.28,35.5,C_01_S14
2024/04/29,11:48:00,110,936,278.5,826,1714407950,Concentrado Primario L1,23.382,12.936,0.05,0.712,31.92,33.72,C_01_S15
2024/04/29,11:57:00,108,895,333.5,787,1714409584,Rebose Hidrociclones L1,1.81,0.548,0.003,0.026,0,42.38,C_01_S01
2024/05/01,10:24:00,111,893.5,315.5,782.5,1714576855,Rebose Hidrociclones L2,3.294,0.483,0.034,0.029,0,40.32,C_01_S02
2024/05/01,10:26:00,110.5,835,113,724.5,1714576860,Concentrado 1ra Limpieza L1,29.446,19.698,0.632,1.684,12.96,15.6,C_01_S08
2024/05/01,10:28:00,109,947.5,301,838.5,1714576865,Concentrado Primario L2,26.453,15.092,0.644,0.989,24.06,35.9,C_01_S14
2024/05/01,10:30:00,110.5,1071,97,960.5,1714576869,Cola Scavenger L1,23.655,0.323,0,0.012,0,10.1,C_01_S04
2024/05/01,10:33:00,111,851,104.5,740,1714576873,Concentrado 1ra Limpieza L2,29.486,19.11,0.622,1.766,12.92,14.12,C_01_S09
2024/05/01,10:35:00,111,887,267,776,1714576880,Concentrado Colectivo,29.679,24.059,0.739,1.623,7.98,34.41,C_01_S10
2024/05/03,11:07:00,108.5,1126,127.5,1017.5,1714752022,Cola Scavenger L1,17.23,0.212,0,0.009,0,12.53,C_01_S04
2024/05/03,11:13:00,111,897.5,317,786.5,1714752037,Rebose Hidrociclones L2,2.274,0.635,0.005,0.037,0,40.31,C_01_S02
2024/05/03,11:17:00,108.5,1105,103,996.5,1714752791,Cola Scavenger L2,15.78,0.22,0,0.007,0,10.34,C_01_S05
2024/05/03,11:19:00,111,899,234.5,788,1714752936,Relave Final,1.508,0.081,0,0.005,0,29.76,C_01_S03
2024/05/03,11:22:00,110.5,901.5,71,791,1714753107,Concentrado 1ra Limpieza L1,29.366,24.002,0.114,1.108,11.88,8.98,C_01_S08
2024/05/03,11:26:00,110,948.5,194.5,838.5,1714753108,Concentrado 1ra Limpieza L2,30.1,19.969,0.108,1.262,14.28,23.2,C_01_S09
2024/05/03,11:29:00,111,894.5,248.5,783.5,1714753109,Concentrado Colectivo,29.644,22.822,0.122,1.308,12.36,31.72,C_01_S10
2024/05/03,11:30:00,109,1000,340,891,1714753111,Concentrado Primario L2,28.57,11.903,0.06,0.874,24.04,38.16,C_01_S14
2024/05/03,11:33:00,110,983.5,307.5,873.5,1714753112,Concentrado Primario L1,25.663,12.296,0.058,0.88,30.24,35.2,C_01_S15
2024/05/06,11:16:00,111,892,276.5,781,1715012092,Rebose Hidrociclones L2,2.852,0.736,0.006,0.103,0,35.4,C_01_S02
2024/05/06,11:22:00,108.5,1138,141.5,1029.5,1715012161,Cola Scavenger L1,24.046,0.183,0,0.031,0,13.74,C_01_S04
2024/05/06,11:24:00,110.5,870.5,142.5,760,1715012374,Concentrado 1ra Limpieza L1,27.898,20.816,0.056,3.5,15.84,18.75,C_01_S08
2024/05/06,11:28:00,111,874.5,173.5,763.5,1715012376,Concentrado 1ra Limpieza L2,27.021,21.602,0.057,3.582,14.44,22.72,C_01_S09
2024/05/06,11:31:00,111,897.5,254,786.5,1715012380,Concentrado Colectivo,26.946,23.909,0.052,3.4,12.98,32.29,C_01_S10
2024/05/06,11:32:00,109.5,976.5,309,867,1715012383,Concentrado Primario L1,25.086,12.765,0.054,1.912,27.9,35.64,C_01_S15
2024/05/06,11:34:00,110.5,813,143.5,702.5,1715013102,Relave Final,2.518,0.136,0.004,0.023,0,20.43,C_01_S03
2024/05/06,11:42:00,110.5,890.5,275.5,780,1715013579,Rebose Hidrociclones L1,2.811,0.692,0.008,0.085,0,35.32,C_01_S01
2024/05/08,10:58:00,110.5,919,38.5,808.5,1715183779,Cola Scavenger L1,14.328,0.237,0,0.056,0,4.76,C_01_S04
2024/05/08,10:59:00,110,828,136,718,1715183923,Concentrado Colectivo,29.466,27.199,0.057,3.179,5.6,18.94,C_01_S10
2024/05/08,11:01:00,110,902.5,317,792.5,1715183987,Rebose Hidrociclones L2,2.171,0.618,0.003,0.069,0,40,C_01_S02
2024/05/08,11:03:00,110.5,861,168.5,750.5,1715183988,Concentrado 1ra Limpieza L1,29.369,25.48,0.056,2.926,7.86,22.45,C_01_S08
2024/05/08,11:07:00,110,836.5,138,726.5,1715184176,Concentrado 1ra Limpieza L2,28.929,25.873,0.054,3.031,7.7,19,C_01_S09
2024/05/15,10:42:00,108.5,920.5,79,812,1715787576,Cola Scavenger L1,19.308,0.192,0,0.02,0,9.73,C_01_S04
2024/05/15,10:46:00,108.5,1085,99,976.5,1715787580,Cola Scavenger L2,19.981,0.185,0,0.018,0,10.14,C_01_S05
2024/05/15,10:51:00,110.5,784.5,97.5,674,1715788021,Concentrado 1ra Limpieza L1,25.966,19.204,0,2,0,14.47,C_01_S08
2024/05/15,10:54:00,110,810,165.5,700,1715788024,Concentrado 1ra Limpieza L2,26.411,21.144,0,1.997,0,23.64,C_01_S09
2024/05/15,10:57:00,111,788.5,142.5,677.5,1715788027,Concentrado Colectivo,30.176,24.225,0,1.948,0,21.03,C_01_S10
2024/05/15,10:59:00,109,911.5,278,802.5,1715788029,Concentrado Primario L2,26.002,16.349,0,1.406,0,34.64,C_01_S14
2024/05/15,11:01:00,109.5,960.5,327.5,851,1715788033,Concentrado Primario L1,27.419,14.754,0,1.347,0,38.48,C_01_S15
2024/05/17,10:45:00,110,877,302,767,1715960370,Rebose Hidrociclones L2,2.147,0.604,0.004,0.04,0,39.37,C_01_S02
2024/05/17,10:48:00,110.5,1121.5,137,1011,1715960373,Cola Scavenger L1,22.648,0.14,0,0.012,0,13.55,C_01_S04
2024/05/17,10:52:00,108.5,1121.5,134,1013,1715960376,Cola Scavenger L2,21.318,0.132,0,0.012,0,13.23,C_01_S05
2024/05/17,10:54:00,110.5,805,112,694.5,1715960380,Concentrado 1ra Limpieza L1,30.7,19.104,0.084,1.502,12.94,16.13,C_01_S08
2024/05/17,10:58:00,110,809.5,162,699.5,1715960387,Concentrado 1ra Limpieza L2,30.283,20.895,0.087,1.495,11.56,23.16,C_01_S09
2024/05/17,11:01:00,110,826,173,716,1715960390,Concentrado Colectivo,30.054,23.88,0.092,1.601,9.5,24.16,C_01_S10
2024/05/17,11:02:00,109.5,897,239,787.5,1715960394,Concentrado Primario L2,21.046,11.144,0.051,0.735,37.7,30.35,C_01_S14
2024/05/17,11:05:00,110,968,313,858,1715960396,Concentrado Primario L1,30.058,12.438,0.057,0.843,20.9,36.48,C_01_S15
2024/05/20,11:05:00,108,882.5,324.5,774.5,,Rebose Hidrociclones L1,1.591,0.605,0.004,0.04,0,41.9,C_01_S01
2024/05/20,11:10:00,108.5,1102.5,142.5,994,,Cola Scavenger L1,14.109,0.15,0,0.015,0,14.34,C_01_S04
2024/05/20,11:14:00,108.5,1109.5,131.5,1001,,Cola Scavenger L2,12.485,0.143,0,0.013,0,13.14,C_01_S05
2024/05/20,11:17:00,110.5,788,94.5,677.5,,Concentrado 1ra Limpieza L1,29.019,18.905,0.087,1.611,15.4,13.95,C_01_S08
2024/05/20,11:20:00,110,810,165.5,700,,Concentrado 1ra Limpieza L2,30.149,21.393,0.093,1.479,12.18,23.64,C_01_S09
2024/05/20,11:23:00,111,880,235.5,769,,Concentrado Colectivo,29.722,22.885,0.098,1.638,11.1,30.62,C_01_S10
2024/05/20,11:36:00,111,876.5,319.5,765.5,,Rebose Hidrociclones L2,1.628,0.627,0.005,0.041,0,41.74,C_01_S02
2024/05/20,11:44:00,109,926,269.5,817,,Concentrado Primario L2,22.582,15.423,0.061,0.97,30.64,32.99,C_01_S14
2024/05/20,11:47:00,109.5,925,282,815.5,,Concentrado Primario L1,22.932,14.03,0.058,0.989,31,34.58,C_01_S15
2024/05/22,15:15:00,111,904.5,330,793.5,1716408797,Rebose Hidrociclones L2,2.079,0.669,0.004,0.038,0,41.59,C_01_S02
2024/05/22,15:17:00,109,774,142,665,1716408800,Relave Final,1.177,0.047,0.002,0.006,,21.35,C_01_S03
2024/05/22,15:21:00,108.5,1098,123.5,989.5,1716408804,Cola Scavenger L1,16.245,0.166,0,0.012,0,12.48,C_01_S04
2024/05/22,15:23:00,110.5,801.5,103.5,691,1716408808,Concentrado 1ra Limpieza L1,27.708,20.975,0.085,1.354,0,14.98,C_01_S08
2024/05/22,15:27:00,110,822,166,712,1716408810,Concentrado 1ra Limpieza L2,27.233,23.372,0.092,1.33,0,23.31,C_01_S09
2024/05/22,15:30:00,110,889,250,779,1716408812,Concentrado Colectivo,27.114,24.371,0.092,1.314,0,32.09,C_01_S10
2024/05/22,15:31:00,109,979.5,330,870.5,1716408814,Concentrado Primario L2,25.367,15.182,0.057,0.957,0,37.91,C_01_S14
2024/05/22,15:34:00,109.5,969.5,336.5,860,1716408816,Concentrado Primario L1,23.624,15.981,0.059,0.976,0,39.13,C_01_S15
2024/05/22,15:48:00,108,848.5,238.5,740.5,1716410804,Rebose Hidrociclones L1,1.811,0.516,0.004,1.17,,32.21,C_01_S01
2024/05/24,10:54:00,110,958,315,848,1716568100,Concentrado Primario L1,25.973,14.982,0.36,0.353,20.5,37.15,C_01_S15
2024/05/24,11:31:00,111,818.5,168,707.5,1716568089,Relave Final,2.587,0.09,0.008,0.005,0,23.75,C_01_S03
2024/05/24,11:34:00,110.5,1085.5,88,975,1716568091,Cola Scavenger L1,10.962,0.288,0,0.02,0,9.03,C_01_S04
2024/05/24,11:38:00,108.5,1084.5,95.5,976,1716568093,Cola Scavenger L2,10.04,0.27,0,0.017,0,9.78,C_01_S05
2024/05/24,11:40:00,111,621,62.5,510,1716568095,Concentrado 1ra Limpieza L1,26.923,27.367,0.572,0.583,6.5,12.25,C_01_S08
2024/05/24,11:44:00,110,829,163.5,719,1716568097,Concentrado 1ra Limpieza L2,26.988,27.567,0.589,0.665,6.3,22.74,C_01_S09
2024/05/24,11:47:00,110,858.5,194,748.5,1716568098,Concentrado Colectivo,26.673,29.964,0.609,0.582,4.5,25.92,C_01_S10
2024/05/24,11:50:00,110,850.5,262.5,740.5,1716569267,Rebose Hidrociclones L2,4.084,0.633,0.019,0.015,0,35.45,C_01_S02
2024/05/25,11:02:00,110,887.5,303.5,777.5,1716825665,Rebose Hidrociclones L2,2.942,0.651,0.013,0.018,0,39.04,C_01_S02
2024/05/27,10:38:00,111,784.5,119.5,673.5,1716824227,Relave Final,2.023,0.189,0,0.007,0,17.74,C_01_S03
2024/05/27,10:42:00,110.5,1112,130.5,1001.5,1716824231,Cola Scavenger L1,9.073,0.13,0,0.006,0,13.03,C_01_S04
2024/05/27,10:44:00,111,809,122.5,698,1716824233,Concentrado 1ra Limpieza L1,29.782,18.932,0,0.596,14.64,17.55,C_01_S08
2024/05/27,11:48:00,110,940,289,830,1716825054,Concentrado Primario L1,25.056,17.346,0,0.563,25.44,34.82,C_01_S15
2024/05/27,22:47:00,110,861.5,190,751.5,1716824693,Concentrado Colectivo,29.625,22.599,0,0.697,10.7,25.28,C_01_S10
2024/05/27,22:50:00,110,807.5,159,697.5,1716824709,Concentrado 1ra Limpieza L2,29.648,19.725,0,0.659,13.54,22.8,C_01_S09
2024/05/29,10:24:00,110,789,148.5,679,1716995976,Concentrado 1ra Limpieza L2,31.255,24.232,0,0.758,10.76,21.87,C_01_S09
2024/05/29,10:27:00,110.5,799.5,107,689,1716996006,Concentrado 1ra Limpieza L1,30.239,23.338,0,0.786,11.98,15.53,C_01_S08
2024/05/29,10:29:00,109,995,345,886,1716996016,Concentrado Primario L2,28.469,17.379,0,0.535,23.06,38.94,C_01_S14
2024/05/29,10:32:00,109.5,1033,398.5,923.5,1716996019,Concentrado Primario L1,27.7,16.684,0,0.507,23.86,43.15,C_01_S15
2024/05/29,10:36:00,111,912,312.5,801,1716996082,Rebose Hidrociclones L2,2.638,0.824,0,0.023,0,39.01,C_01_S02
2024/05/29,10:38:00,109,803.5,130.5,694.5,1716996084,Relave Final,1.646,0.075,0,0.005,0,18.79,C_01_S03
2024/05/29,10:42:00,108.5,1126.5,129.5,1018,1716996087,Cola Scavenger L1,11.426,0.282,0,0.013,0,12.72,C_01_S04
2024/05/29,10:47:00,111,883,222.5,772,1716997486,Concentrado Colectivo,30.252,25.622,0,0.736,9.9,28.82,C_01_S10
2024/05/29,10:57:00,108.5,1120,146.5,1011.5,1716998030,Cola Scavenger L2,11.954,0.286,0,0.013,0,14.48,C_01_S05
2024/05/30,10:46:00,110.5,822,132.5,711.5,1717083827,Relave Final,1.201,0.095,0.003,0.005,0,18.62,C_01_S03
2024/05/31,10:18:00,111,916,198,805,1717168570,Relave Final,1.848,0.156,0,0.007,0,24.6,C_01_S03
2024/05/31,10:21:00,110,959.5,153.5,849.5,1717168571,Concentrado 1ra Limpieza L2,29.308,21.352,0.136,1.009,15.2,18.07,C_01_S09
2024/05/31,10:24:00,111,907,162,796,1717168572,Concentrado 1ra Limpieza L1,29.675,18.472,0.121,1.017,18.02,20.35,C_01_S08
2024/05/31,10:26:00,110,992,340.5,882,1717168575,Concentrado Primario L1,28.362,26.069,0.065,0.062,10.76,38.61,C_01_S15
2024/05/31,10:31:00,110.5,1215,161,1104.5,1717168593,Cola Scavenger L1,18.501,0.214,0,0.01,0,14.58,C_01_S04
2024/05/31,10:32:00,110,749.5,196,639.5,1717168598,Concentrado Colectivo,27.78,23.184,0,1.06,12.54,30.65,C_01_S10
2024/05/31,10:34:00,109.5,1016,343,906.5,1717168616,Concentrado Primario L2,24.277,17.214,0.052,0.693,26.08,37.84,C_01_S14
2024/05/31,10:35:00,110.5,936.5,345.5,826,1717168604,Rebose Hidrociclones L1,2.494,0.703,0.007,0.027,0,41.83,C_01_S01
2024/05/31,10:39:00,108.5,999,108.5,890.5,1717168620,Cola Scavenger L2,16.448,0.215,0,0.008,0,12.18,C_01_S05
2024/05/31,11:41:00,110,923,340,813,1717168683,Rebose Hidrociclones L2,2.275,0.66,0.006,0.024,0,41.82,C_01_S02
2024/06/03,10:32:00,110,967,320,857,1717428595,Concentrado Primario L1,24.106,18.763,0,0.983,26.34,37.34,C_01_S15
2024/06/03,10:38:00,110,813.5,158,703.5,1717428637,Relave Final,0.9,0.083,0,0.007,0,22.46,C_01_S03
2024/06/03,10:41:00,110.5,1101.5,97,991,1717428638,Cola Scavenger L1,19.802,0.614,0,0.012,0,9.79,C_01_S04
2024/06/03,10:47:00,111,819,123.5,708,1717428645,Concentrado 1ra Limpieza L1,30.178,23.009,0,1.49,11.1,17.44,C_01_S08
2024/06/03,10:50:00,110,923.5,284.5,813.5,1717428648,Concentrado Colectivo,29.572,26.663,0,1.471,9.24,34.97,C_01_S10
2024/06/03,10:52:00,109.5,972.5,338,863,1717428650,Concentrado Primario L2,24.928,19.75,0,1.004,24.98,39.17,C_01_S14
2024/06/03,10:54:00,108.5,1101.5,100,993,1717429684,Cola Scavenger L2,18.893,0.685,0,0.016,0,10.07,C_01_S05
2024/06/05,10:05:00,109,809,151.5,700,1717599668,Relave Final,1.378,0.07,0,0.004,0,21.64,C_01_S03
2024/06/05,10:08:00,110.5,1105,124,994.5,1717599672,Cola Scavenger L1,10.341,0.263,0,0.013,0,12.47,C_01_S04
2024/06/05,10:11:00,110,904,307,794,1717599788,Rebose Hidrociclones L2,1.807,0.775,0.004,0.033,0,38.66,C_01_S02
2024/06/05,10:13:00,110.5,894,289,783.5,1717600061,Rebose Hidrociclones L1,1.775,0.859,0.004,0.034,0,36.89,C_01_S01
2024/06/05,10:17:00,108.5,1131,139,1022.5,1717600158,Cola Scavenger L2,10.093,0.249,0,0.012,0,13.59,C_01_S05
2024/06/05,10:21:00,110,795,116.5,685,1717600596,Concentrado 1ra Limpieza L2,26.407,23.987,0.105,0.998,11.96,17.01,C_01_S09
2024/06/05,10:24:00,110,909.5,256.5,799.5,1717600601,Concentrado Colectivo,26.532,25.276,0.11,1.09,10.54,32.08,C_01_S10
2024/06/05,10:25:00,109.5,941,276,831.5,1717600604,Concentrado Primario L2,20.855,16.355,0.082,0.699,30.92,33.19,C_01_S14
2024/06/05,10:28:00,110,944.5,285,834.5,1717600606,Concentrado Primario L1,20.477,16.454,0.081,0.676,32.24,34.15,C_01_S15
2024/06/05,10:30:00,111,817,120.5,706,1717600620,Concentrado 1ra Limpieza L1,27.264,23.293,0.109,1.06,11.12,17.07,C_01_S08
2024/06/10,12:01:00,109,902,266.5,793,1718038545,Relave Final,1.646,0.062,0,0.006,0,33.61,C_01_S03
2024/06/10,12:04:00,110.5,1114.5,92.5,1004,1718038546,Cola Scavenger L1,11.576,0.481,0,0.01,0,9.21,C_01_S04
2024/06/10,12:09:00,108.5,1096.5,91,988,1718038548,Cola Scavenger L2,11.326,0.481,0,0.01,0,9.21,C_01_S05
2024/06/10,12:11:00,111,836.5,123.5,725.5,1718038551,Concentrado 1ra Limpieza L1,31.828,21.113,0,1.125,0,17.02,C_01_S08
2024/06/10,12:15:00,110,874.5,179.5,764.5,1718038553,Concentrado 1ra Limpieza L2,31.779,20.27,0,1.219,0,23.48,C_01_S09
2024/06/10,12:17:00,110,918.5,278,808.5,1718038554,Concentrado Colectivo,31.061,24.086,0,1.34,0,34.38,C_01_S10
2024/06/10,12:19:00,109.5,1011,358.5,901.5,1718038556,Concentrado Primario L2,26.677,19.031,0,0.982,0,39.77,C_01_S14
2024/06/10,12:21:00,110,1045,379.5,935,1718038558,Concentrado Primario L1,27.22,17.544,0,0.946,0,40.59,C_01_S15
2024/06/10,12:23:00,110.5,926,325,815.5,1718038783,Rebose Hidrociclones L1,2.363,0.518,0,0.028,0,39.85,C_01_S01
2024/06/10,12:25:00,110,921.5,318.5,811.5,1718039947,Rebose Hidrociclones L2,2.379,0.507,0,0.023,0,39.25,C_01_S02
2024/06/12,10:26:00,108,837,169,729,1718205772,Rebose Hidrociclones L1,1.939,0.522,0,0.026,0,23.18,C_01_S01
2024/06/12,10:31:00,111,858.5,206.5,747.5,1718205776,Relave Final,1.852,0.069,0,0.006,0,27.63,C_01_S03
2024/06/12,10:35:00,108.5,1081,73.5,972.5,1718205778,Cola Scavenger L1,10.94,0.504,0,0.01,0,7.56,C_01_S04
2024/06/12,10:38:00,110,1037,35,927,1718205780,Cola Scavenger L2,10.606,0.524,0,0.012,0,3.78,C_01_S05
2024/06/12,10:41:00,110.5,791,100,680.5,1718205782,Concentrado 1ra Limpieza L1,30.932,23.491,0,1.23,0,14.7,C_01_S08
2024/06/12,10:44:00,110,839,180.5,729,1718205783,Concentrado 1ra Limpieza L2,31.282,22.302,0,1.3,0,24.76,C_01_S09
2024/06/12,10:47:00,111,900,259,789,1718205799,Concentrado Colectivo,30.745,24.483,0,1.377,0,32.83,C_01_S10
2024/06/12,10:49:00,109,981,352,872,1718205801,Concentrado Primario L2,25.938,18.486,0,1.033,0,40.37,C_01_S14
2024/06/12,10:51:00,110.5,1034,390.5,923.5,1718205804,Concentrado Primario L1,26.689,16.85,0,0.987,0,42.28,C_01_S15
2024/06/17,11:55:00,108,914,317,806,1718643239,Rebose Hidrociclones L1,2.013,0.504,0.005,0.015,0,39.33,C_01_S01
2024/06/17,11:57:00,109,960,258.5,851,1718643259,Concentrado Primario L2,24.584,14.868,0.077,0.485,26.72,30.38,C_01_S14
2024/06/17,11:59:00,111,914,322.5,803,1718643263,Rebose Hidrociclones L2,2.295,0.53,0.006,0.014,0,40.16,C_01_S02
2024/06/17,12:01:00,111,821,159,710,1718643270,Relave Final,1.824,0.051,0,0.003,0,22.39,C_01_S03
2024/06/17,12:05:00,108.5,1073,88,964.5,1718643279,Cola Scavenger L1,9.625,0.256,0,0.007,0,9.12,C_01_S04
2024/06/17,12:07:00,110.5,805,71,694.5,1718643282,Concentrado 1ra Limpieza L1,30.505,23.293,0.122,0.695,7.96,10.22,C_01_S08
2024/06/17,12:09:00,110,1083,83.5,973,1718643288,Cola Scavenger L2,9.624,0.247,0,0.018,0,8.58,C_01_S05
2024/06/17,12:12:00,110,833.5,152.5,723.5,1718643292,Concentrado 1ra Limpieza L2,30.694,21.608,0.116,0.767,9.26,21.08,C_01_S09
2024/06/17,12:15:00,111,672.5,158.5,561.5,1718643296,Concentrado Colectivo,29.767,25.276,0,0.838,6.76,28.23,C_01_S10
2024/06/17,16:43:00,110.5,942,195,831.5,1718660439,Concentrado Primario L1,22.493,14.372,0.071,0.51,30.72,23.45,C_01_S15
2024/06/21,10:42:00,111,834.2,196,723.2,1718984431,Relave Final,2.999,0.078,0,0.005,0,27.1,C_01_S03
2024/06/21,10:46:00,108.5,1100.6,123,992.1,1718984436,Cola Scavenger L1,11.006,0.283,0,0.007,0,12.4,C_01_S04
2024/06/21,10:49:00,110,1111.6,121.5,1001.6,1718984440,Cola Scavenger L2,10.926,0.261,0,0.006,0,12.13,C_01_S05
2024/06/21,10:52:00,108,898,304.5,790,1718984445,Rebose Hidrociclones L1,2.723,0.377,0.01,0.013,0,38.54,C_01_S01
2024/06/21,10:54:00,111,888,294,777,1718984897,Rebose Hidrociclones L2,2.876,0.462,0.011,0.014,0,37.84,C_01_S02
2024/06/21,10:57:00,110.5,815.2,102,704.7,1718984903,Concentrado 1ra Limpieza L1,31.037,21.113,0.227,0.881,8.9,14.47,C_01_S08
2024/06/21,11:00:00,110,832.5,159.5,722.5,1718984909,Concentrado 1ra Limpieza L2,29.969,20.914,0.227,0.832,11.68,22.08,C_01_S09
2024/06/21,11:03:00,111,650.4,100,539.4,1718984913,Concentrado Colectivo,29.673,24.185,0.26,1.094,7.34,18.54,C_01_S10
