date,time, tara , tweight , dweight , pweight ,chemical_id,MUESTRA,pFe,pCu,pZn,pMo,pIns,pSol
2024-12-02,11:34:00,  110.0 ,884.,  174.0 ,774.,1733156820,Concentrado 1ra Limpieza L2,28.141,23.690,0.240,0.657,9.560,22.48
2024-12-02,11:37:00,  111.0 ,825.5,  148.5 ,714.5,1733156824,Concentrado Colectivo,27.807,26.415,0.265,0.645,7.580,20.78
2024-12-02,11:41:00,  110.5 ,804.,  38.5 ,693.5,1733157298,Concentrado 1ra Limpieza L1,27.854,24.384,0.251,0.603,8.920,5.55
2024-12-04,11:32:00,  109.0 ,561.5,  108.0 ,452.5,1733329774,Relave Final,2.522,0.058,0.000,0.005,0.000,23.87
2024-12-04,11:35:00,  110.5 ,1046.5,  76.5 ,936.,1733329777,Cola Scavenger L1,7.328,0.255,0.000,0.012,0.000,8.17
2024-12-04,11:38:00,  108.5 ,914.,  71.0 ,805.5,1733329779,Cola Scavenger L2,7.330,0.265,0.000,0.014,0.000,8.81
2024-12-04,11:42:00,  110.0 ,880.5,  221.0 ,770.5,1733329790,Concentrado Primario L1,22.495,15.174,0.141,0.644,28.120,28.68
2024-12-04,11:46:00,  110.5 ,684.,  15.0 ,573.5,1733330542,Concentrado 1ra Limpieza L1,24.549,21.492,0.226,0.818,14.340,2.62
2024-12-04,11:51:00,  110.0 ,777.5,  40.0 ,667.5,1733330544,Concentrado 1ra Limpieza L2,23.690,16.119,0.175,1.007,26.580,5.99
2024-12-04,11:53:00,  110.0 ,823.,  171.0 ,713.,1733330546,Concentrado Colectivo,28.181,24.477,0.280,0.918,10.440,23.98
2024-12-04,11:55:00,  110.0 ,913.,  319.5 ,803.,1733330548,Rebose Hidrociclones L2,2.680,0.470,0.008,0.018,0.000,39.79
2024-12-04,11:56:00,  109.5 ,938.5,  277.0 ,829.,1733330551,Concentrado Primario L2,23.063,17.960,0.175,0.688,23.200,33.41
2024-12-10,01:10:00,  111.0 ,601.,  106.5 ,490.,1733810631,Concentrado Colectivo,27.568,26.567,0.000,1.800,9.020,21.73
2024-12-10,01:19:00,  110.5 ,695.,  13.0 ,584.5,1733811345,Concentrado 1ra Limpieza L1,27.668,25.472,0.000,1.446,10.800,2.22
2024-12-10,01:22:00,  108.5 ,960.,  46.0 ,851.5,1733811358,Cola Scavenger L1,11.703,0.374,0.000,0.024,0.000,5.40
2024-12-10,01:24:00,  110.5 ,863.,  272.5 ,752.5,1733811684,Concentrado Primario L2,22.605,20.099,0.000,1.316,25.880,36.21
2024-12-10,01:29:00,  108.5 ,975.5,  52.0 ,867.,1733811997,Cola Scavenger L2,11.409,0.321,0.000,0.020,0.000,6.00
2024-12-10,01:31:00,  110.5 ,327.,  24.5 ,216.5,1733812042,Concentrado Primario L1,20.969,21.442,0.000,2.035,25.920,11.32
2024-12-10,01:36:00,  111.0 ,799.,  296.0 ,688.,1733812404,Rebose Hidrociclones L2,3.049,0.695,0.000,0.044,0.000,43.02
2024-12-13,09:36:00,  109.0 ,861.5,  235.0 ,752.5,1734100327,Relave Final,2.298,0.079,0.000,0.006,0.000,31.23
2024-12-13,09:40:00,  110.5 ,1091.8,  78.0 ,981.3,1734100370,Cola Scavenger L1,8.361,0.253,0.000,0.011,0.000,7.95
2024-12-13,09:43:00,  108.5 ,1091.2,  83.0 ,982.7,1734100375,Cola Scavenger L2,7.726,0.214,0.000,0.010,0.000,8.45
2024-12-13,09:45:00,  110.5 ,786.,  44.5 ,675.5,1734100380,Concentrado 1ra Limpieza L1,29.813,27.799,0.195,0.820,7.300,6.59
2024-12-13,09:48:00,  110.0 ,834.5,  163.0 ,724.5,1734100383,Concentrado Colectivo,28.491,24.733,0.184,0.733,12.440,22.50
2024-12-13,09:50:00,  109.5 ,940.5,  302.5 ,831.,1734100386,Concentrado Primario L2,23.407,18.104,0.124,0.717,28.840,36.40
2024-12-13,09:52:00,  110.0 ,938.2,  295.0 ,828.2,1734100389,Concentrado Primario L1,22.633,17.956,0.118,0.653,28.160,35.62
2024-12-16,15:22:00,  110.0 ,824.5,  154.0 ,714.5,1734380443,Concentrado Colectivo,28.019,25.326,0.000,1.299,11.540,21.55
2024-12-16,15:26:00,  110.0 ,955.5,  240.0 ,845.5,1734380446,Concentrado Primario L2,17.013,14.196,0.000,0.898,40.540,28.39
2024-12-16,15:28:00,  110.5 ,869.5,  184.0 ,759.,1734380470,Relave Final,2.138,0.065,0.000,0.008,0.000,24.24
2024-12-16,15:30:00,  108.0 ,652.5,  44.0 ,544.5,1734380502,Concentrado 1ra Limpieza L1,27.143,24.188,0.000,1.286,14.360,8.08
2024-12-23,10:28:00,  110.0 ,1022.,  360.5 ,912.,1734967525,Rebose Hidrociclones L2,2.609,0.738,0.007,0.055,0.000,39.53
2024-12-23,10:31:00,  109.0 ,957.,  229.5 ,848.,1734967541,Relave Final,1.918,0.067,0.000,0.014,0.000,27.06
2024-12-23,10:34:00,  110.5 ,1271.5,  88.0 ,1161.,,Cola Scavenger L1,,,,,,7.58
2024-12-23,10:38:00,  108.5 ,1254.,  84.5 ,1145.5,,Cola Scavenger L2,,,,,,7.38
2024-12-23,10:40:00,  110.5 ,944.,  135.0 ,833.5,1734967550,Concentrado 1ra Limpieza L1,29.548,26.761,0.178,2.149,9.020,16.20
2024-12-23,10:54:00,  109.5 ,1075.,  357.0 ,965.5,1734968918,Concentrado Primario L2,24.122,20.231,0.144,1.623,26.220,36.98
2024-12-23,10:56:00,  110.0 ,983.5,  192.5 ,873.5,1734969224,Concentrado Primario L1,22.325,20.380,0.143,1.804,28.220,22.04
2024-12-23,11:23:00,  110.0 ,1015.5,  258.0 ,905.5,1734970875,Concentrado Colectivo,30.027,28.640,0.187,2.122,7.020,28.49
2024-12-27,10:54:00,  110.0 ,1015.5,  258.0 ,905.5,1735314796,Concentrado Colectivo,27.639,26.766,0.000,1.486,10.620,28.49
2024-12-27,10:56:00,  109.5 ,1075.,  357.0 ,965.5,1735314799,Concentrado Primario L2,18.120,13.930,0.000,0.759,41.300,36.98
2024-12-27,11:01:00,  110.5 ,944.,  135.0 ,833.5,1735314803,Concentrado 1ra Limpieza L1,25.264,22.487,0.000,1.427,18.400,16.20
2024-12-27,11:06:00,  110.0 ,983.5,  192.5 ,873.5,1735315372,Concentrado Primario L1,14.941,11.642,0.000,0.621,49.280,22.04
2024-12-27,11:08:00,  108.5 ,1254.,  84.5 ,1145.5,1735315378,Cola Scavenger L2,5.989,0.302,0.000,0.014,0.000,7.38
2024-12-27,11:12:00,  110.5 ,1271.5,  88.0 ,1161.,1735315380,Cola Scavenger L1,5.634,0.306,0.000,0.015,0.000,7.58
2024-12-27,11:14:00,  109.0 ,957.,  229.5 ,848.,1735315381,Relave Final,2.655,0.060,0.000,0.006,0.000,27.06
2024-12-27,11:17:00,  110.0 ,1022.,  360.5 ,912.,1735315383,Rebose Hidrociclones L2,2.965,0.515,0.000,0.023,0.000,39.53
2024-12-30,12:38:00,  110.0 ,1001.5,  202.5 ,891.5,1735580096,Concentrado Primario L1,17.590,17.313,0.000,2.274,36.180,22.71
2024-12-30,12:40:00,  110.5 ,736.5,  70.0 ,626.,1735580097,Concentrado 1ra Limpieza L1,25.472,26.716,0.000,3.390,11.620,11.18
2024-12-30,12:42:00,  110.0 ,1047.5,  354.0 ,937.5,1735580192,Rebose Hidrociclones L2,2.618,0.622,0.000,0.065,0.000,37.76
2024-12-30,12:45:00,  109.0 ,736.5,  126.0 ,627.5,1735580584,Relave Final,2.272,0.052,0.000,0.013,0.000,20.08
2024-12-30,12:47:00,  109.5 ,1055.,  300.0 ,945.5,1735580594,Concentrado Primario L2,19.325,18.656,0.000,2.029,31.760,31.73
2024-12-30,12:50:00,  110.5 ,1234.5,  64.5 ,1124.,1735580603,Cola Scavenger L1,4.834,0.133,0.000,0.029,0.000,5.74
2024-12-30,12:53:00,  108.5 ,1269.5,  78.5 ,1161.,1735581025,Cola Scavenger L2,4.632,0.124,0.000,0.028,0.000,6.76
2025-01-01,11:24:00,  111.0 ,1030.5,  333.5 ,919.5,1725748516,Rebose Hidrociclones L2,3.082,0.481,0.000,0.020,0.000,36.27
2025-01-01,11:26:00,  111.0 ,997.5,  272.5 ,886.5,1725748569,Relave Final,2.881,0.050,0.000,0.004,0.000,30.74
2025-01-01,12:43:00,  108.5 ,1281.5,  76.5 ,1173.,1725753212,Cola Scavenger L2,9.488,0.231,0.000,0.010,0.000,6.52
2025-01-01,12:44:00,  111.0 ,963.,  173.5 ,852.,1725753242,Concentrado Colectivo,28.922,23.930,0.000,1.165,0.000,20.36
2025-01-01,12:49:00,  108.0 ,1060.5,  294.5 ,952.5,1725753246,Concentrado Primario L2,21.386,17.363,0.000,1.236,0.000,30.92
2025-01-13,15:40:00,  110.0 ,1053.5,  386.5 ,943.5,1736800413,Rebose Hidrociclones L2,2.068,0.573,0.006,0.051,0.000,40.96
2025-01-13,15:44:00,  110.5 ,1315.,  120.0 ,1204.5,1736800437,Cola Scavenger L1,4.956,0.164,0.000,0.041,0.000,9.96
2025-01-13,15:47:00,  108.5 ,1309.5,  137.0 ,1201.,1736800783,Cola Scavenger L2,4.789,0.151,0.000,0.036,0.000,11.41
2025-01-13,15:49:00,  109.5 ,1086.5,  351.5 ,977.,1736801111,Concentrado Primario L2,20.070,19.403,0.093,1.505,3.400,35.98
2025-01-13,15:51:00,  110.0 ,654.,  153.5 ,544.,1736801128,Concentrado Primario L1,18.823,19.801,0.098,1.597,6.840,28.22
2025-01-13,15:54:00,  110.5 ,944.5,  104.0 ,834.,1736801404,Concentrado 1ra Limpieza L1,26.409,27.661,0.000,2.113,0.000,12.47
2025-01-13,16:00:00,  110.0 ,1017.5,  272.0 ,907.5,1736801453,Concentrado 1ra Limpieza L2,26.350,27.263,0.120,2.115,31.240,29.97
2025-01-13,16:02:00,  110.0 ,1047.5,  258.5 ,937.5,1736801456,Concentrado Colectivo,27.048,29.054,0.134,2.226,5.420,27.57
2025-01-20,12:37:00,  109.0 ,1021.,  279.5 ,912.,1737394566,Relave Final,2.169,0.083,0.000,0.008,0.000,30.65
2025-01-20,12:41:00,  110.5 ,1132.5,  89.5 ,1022.,1737394642,Cola Scavenger L1,8.441,0.376,0.000,0.016,0.000,8.76
2025-01-20,12:47:00,  110.5 ,981.5,  136.0 ,871.,1737395002,Concentrado 1ra Limpieza L1,24.798,24.629,0.188,1.456,11.980,15.61
2025-01-20,12:49:00,  109.5 ,1119.5,  354.0 ,1010.,1737395008,Concentrado Primario L2,20.184,18.968,0.146,1.125,27.380,35.05
2025-01-20,12:53:00,  110.0 ,1035.,  235.5 ,925.,1737395338,Concentrado 1ra Limpieza L2,24.994,22.941,0.171,1.400,13.120,25.46
2025-01-20,12:57:00,  110.0 ,1057.5,  226.0 ,947.5,1737395400,Concentrado Primario L1,17.251,17.528,0.130,1.192,35.600,23.85
2025-01-20,12:58:00,  110.0 ,1083.,  249.5 ,973.,1737395402,Concentrado Colectivo,25.441,25.970,0.201,1.510,10.040,25.64
2025-01-20,14:28:00,  110.5 ,1070.,  402.0 ,959.5,1737401188,Rebose Hidrociclones L1,2.884,0.641,0.007,0.036,0.000,41.90
2025-01-20,14:36:00,  110.0 ,1054.,  377.5 ,944.,1737401557,Rebose Hidrociclones L2,2.589,0.591,0.007,0.036,0.000,39.99
2025-01-22,11:48:00,  110.5 ,1068.,  379.5 ,957.5,1737564373,Rebose Hidrociclones L1,2.453,0.698,0.008,0.044,0.000,39.63
2025-01-22,11:53:00,  110.0 ,1079.,  386.5 ,969.,1737564578,Rebose Hidrociclones L2,2.461,0.700,0.007,0.046,0.000,39.89
2025-01-22,11:56:00,  109.0 ,1001.5,  296.0 ,892.5,1737564845,Relave Final,2.165,0.085,0.000,0.009,0.000,33.17
2025-01-22,12:00:00,  110.5 ,1328.5,  119.0 ,1218.,1737564847,Cola Scavenger L1,5.013,0.245,0.000,0.015,0.000,9.77
2025-01-22,12:02:00,  110.5 ,953.5,  100.0 ,843.,1737564889,Concentrado 1ra Limpieza L1,27.277,24.886,0.157,1.628,12.280,11.86
2025-01-22,12:03:00,  109.5 ,1116.5,  337.0 ,1007.,1737564891,Concentrado Primario L2,23.544,19.712,0.133,1.326,26.660,33.47
2025-01-22,12:06:00,  110.0 ,1026.,  222.0 ,916.,1737564892,Concentrado 1ra Limpieza L2,27.510,22.964,0.140,1.611,14.060,24.24
2025-01-22,12:07:00,  110.0 ,1100.5,  321.0 ,990.5,1737564894,Concentrado Primario L1,20.303,15.868,0.113,1.139,34.800,32.41
2025-01-22,12:09:00,  110.0 ,1018.5,  215.5 ,908.5,1737566495,Concentrado Colectivo,27.468,26.611,0.163,1.670,10.440,23.72
2025-01-27,11:17:00,  110.0 ,794.5,  161.0 ,684.5,1737994392,Concentrado 1ra Limpieza L2,27.384,24.147,0.190,2.969,11.340,23.52
2025-01-27,11:21:00,  110.5 ,1055.5,  280.5 ,945.,1737994467,Concentrado Primario L1,20.040,17.149,0.129,1.618,33.760,29.68
2025-01-27,11:23:00,  109.0 ,1074.,  318.0 ,965.,1737994474,Concentrado Primario L2,20.383,18.234,0.135,1.670,31.700,32.95
2025-01-27,11:29:00,  110.5 ,1034.,  262.0 ,923.5,1737995102,Concentrado 1ra Limpieza L1,27.560,24.394,0.189,2.713,11.260,28.37
2025-01-29,11:07:00,  110.0 ,1020.5,  261.2 ,910.5,1738166586,Concentrado 1ra Limpieza L2,29.258,21.937,0.160,0.589,10.920,28.69
2025-01-29,11:10:00,  108.5 ,1236.5,  67.5 ,1128.,1738166665,Cola Scavenger L1,12.686,0.814,0.000,0.019,0.000,5.98
2025-01-29,11:11:00,  109.0 ,1083.5,  336.7 ,974.5,1738166675,Concentrado Primario L2,23.932,17.756,0.130,0.461,23.400,34.55
2025-01-29,11:14:00,  110.5 ,1100.5,  353.2 ,990.,1738166680,Concentrado Primario L1,25.595,16.821,0.117,0.442,21.820,35.68
2025-01-29,11:20:00,  110.5 ,955.,  139.0 ,844.5,1738166689,Concentrado 1ra Limpieza L1,28.923,23.609,0.178,0.626,9.720,16.46
2025-02-03,00:18:00,  111.0 ,1000.5,  207.8 ,889.5,1738602968,Concentrado Colectivo,26.910,29.216,0.000,1.115,6.000,23.36
2025-02-03,00:20:00,  111.0 ,884.5,  177.2 ,773.5,1738602983,Relave Final,2.239,0.091,0.000,0.006,0.000,22.91
2025-02-03,11:13:00,  108.5 ,1270.,  58.2 ,1161.5,1738598907,Cola Scavenger L1,11.423,0.505,0.000,0.010,0.000,5.01
2025-02-03,11:16:00,  108.5 ,1283.5,  68.8 ,1175.,1738598911,Cola Scavenger L2,11.059,0.482,0.000,0.012,0.000,5.86
2025-02-03,11:19:00,  111.0 ,1052.5,  350.8 ,941.5,1738599294,Rebose Hidrociclones L2,3.222,0.851,0.000,0.042,0.000,37.26
2025-02-03,11:23:00,  110.0 ,1047.,  279.4 ,937.,1738599543,Concentrado 1ra Limpieza L2,26.948,22.428,0.000,1.083,12.900,29.82
2025-02-03,11:27:00,  110.5 ,953.,  109.4 ,842.5,1738599650,Concentrado 1ra Limpieza L1,27.003,24.593,0.000,1.103,9.860,12.99
2025-02-03,11:28:00,  110.5 ,1120.,  360.4 ,1009.5,1738599793,Concentrado Primario L1,23.023,18.100,0.000,0.803,26.120,35.70
2025-02-03,11:37:00,  109.0 ,1106.,  325.0 ,997.,1738600511,Concentrado Primario L2,22.846,18.297,0.000,0.602,26.640,32.60
2025-02-05,11:14:00,  109.0 ,905.5,  197.5 ,796.5,,,,,,,,24.80
2025-02-05,11:17:00,  110.5 ,1369.5,  183.5 ,1259.,,,,,,,,14.58
2025-02-05,11:21:00,  108.5 ,1339.5,  171.8 ,1231.,,,,,,,,13.96
2025-02-05,11:23:00,  108.0 ,1062.5,  378.5 ,954.5,,,,,,,,39.65
2025-02-05,11:26:00,  110.0 ,1064.,  336.0 ,954.,,,,,,,,35.22
2025-02-05,11:28:00,  110.5 ,959.,  112.0 ,848.5,,,,,,,,13.20
2025-02-05,11:32:00,  110.0 ,1039.5,  247.0 ,929.5,,,,,,,,26.57
2025-02-05,11:35:00,  110.0 ,1042.5,  233.5 ,932.5,1738772835,Concentrado Colectivo,26.405,23.019,0.118,1.274,14.380,25.04
2025-02-05,11:41:00,  110.0 ,1115.5,  294.0 ,1005.5,1738773443,Concentrado Primario L1,20.206,18.297,0.058,1.122,31.120,29.24
2025-02-05,11:43:00,  109.5 ,1116.5,  342.5 ,1007.,1738773450,Concentrado Primario L2,21.372,18.690,0.074,0.928,28.800,34.01
2025-02-07,10:23:00,  110.5 ,953.,  113.0 ,842.5,1738941585,Concentrado 1ra Limpieza L1,24.510,25.330,0.244,1.689,12.700,13.41
2025-02-07,10:27:00,  110.0 ,1024.5,  234.5 ,914.5,1738941591,Concentrado 1ra Limpieza L2,24.292,23.654,0.245,1.877,14.340,25.64
2025-02-07,10:31:00,  110.5 ,1171.,  378.0 ,1060.5,1738941600,Concentrado Primario L1,21.765,20.008,0.192,1.306,25.200,35.64
2025-02-07,10:33:00,  111.0 ,1082.5,  249.5 ,971.5,1738941725,Concentrado Colectivo,25.030,25.626,0.255,1.993,11.740,25.68
2025-02-07,10:40:00,  109.0 ,1109.5,  338.0 ,1000.5,1738942343,Concentrado Primario L2,21.132,18.529,0.175,1.246,28.740,33.78
2025-02-07,10:42:00,  108.5 ,1306.,  129.5 ,1197.5,1738942351,Cola Scavenger L2,6.589,0.548,0.000,0.059,0.000,10.81
2025-02-07,10:46:00,  108.5 ,1308.,  131.0 ,1199.5,1738942355,Cola Scavenger L1,6.068,0.483,0.000,0.054,0.000,10.92
2025-02-07,10:50:00,  111.0 ,1059.,  342.0 ,948.,1738943358,Rebose Hidrociclones L2,2.726,0.586,0.009,0.046,0.000,36.08
2025-02-10,09:31:00,  110.0 ,1049.5,  348.0 ,939.5,1739240877,Rebose Hidrociclones L2,1.801,0.674,0.000,0.051,0.000,37.04
2025-02-10,09:33:00,  110.5 ,926.,  27.0 ,815.5,1739240881,Concentrado 1ra Limpieza L1,24.381,22.275,0.000,2.149,15.680,3.31
2025-02-10,09:36:00,  110.5 ,1287.,  60.0 ,1176.5,1739240888,Cola Scavenger L1,7.651,0.235,0.000,0.027,0.000,5.10
2025-02-10,09:37:00,  109.5 ,1043.,  233.0 ,933.5,1739240891,Concentrado Primario L2,15.181,12.517,0.000,0.899,44.640,24.96
2025-02-10,09:40:00,  110.0 ,956.,  83.5 ,846.,1739240895,Concentrado 1ra Limpieza L2,23.191,20.303,0.000,2.015,19.340,9.87
2025-02-12,15:38:00,  108.5 ,1288.5,  103.5 ,1180.,1739392571,Cola Scavenger L1,4.827,0.222,0.000,0.027,0.000,8.77
2025-02-12,15:41:00,  110.5 ,922.5,  62.0 ,812.,1739392631,Concentrado 1ra Limpieza L1,24.665,25.428,0.143,1.323,12.680,7.64
2025-02-12,15:45:00,  110.0 ,935.5,  79.5 ,825.5,1739392635,Concentrado 1ra Limpieza L2,25.439,24.640,0.140,1.396,13.840,9.63
2025-02-12,15:48:00,  110.5 ,1096.5,  303.0 ,986.,1739392776,Concentrado Primario L1,17.640,16.164,0.090,0.959,36.900,30.73
2025-02-12,15:50:00,  109.0 ,1063.5,  322.0 ,954.5,1739392779,Concentrado Primario L2,18.964,16.558,0.086,0.874,34.500,33.73
2025-02-14,16:07:00,  111.0 ,1014.,  331.5 ,903.,1739567030,Rebose Hidrociclones L2,2.826,0.708,0.007,0.027,0.000,36.71
2025-02-14,16:10:00,  108.5 ,1307.,  117.5 ,1198.5,1739567103,Cola Scavenger L1,8.046,0.151,0.000,0.010,0.000,9.80
2025-02-14,16:14:00,  108.5 ,1309.,  117.5 ,1200.5,1739567107,Cola Scavenger L2,8.144,0.146,0.000,0.010,0.000,9.79
2025-02-14,16:16:00,  109.0 ,1026.,  304.0 ,917.,1739567113,Relave Final,2.523,0.076,0.000,0.005,0.000,33.15
2025-02-14,16:20:00,  109.5 ,937.,  106.0 ,827.5,1739567760,Concentrado 1ra Limpieza L1,24.981,21.887,0.141,1.048,20.900,12.81
2025-02-14,16:27:00,  110.5 ,998.,  216.0 ,887.5,1739568189,Concentrado 1ra Limpieza L2,25.065,21.445,0.140,1.075,20.740,24.34
2025-02-14,16:30:00,  110.0 ,999.,  197.0 ,889.,1739568284,Concentrado Colectivo,26.860,24.888,0.153,1.077,15.340,22.16
2025-02-14,16:31:00,  110.0 ,1047.,  386.0 ,937.,1739568375,Concentrado Primario L2,17.828,14.264,0.084,0.619,40.620,41.20
2025-02-14,16:34:00,  110.0 ,1079.,  385.5 ,969.,1739568379,Concentrado Primario L1,18.938,14.559,0.093,0.660,38.360,39.78
2025-02-17,10:36:00,  110.0 ,1282.5,  60.0 ,1172.5,1739806386,Cola Scavenger L2,7.772,0.194,0.000,0.012,0.000,5.12
2025-02-17,10:40:00,  110.5 ,1271.5,  56.0 ,1161.,1739806389,Cola Scavenger L1,7.562,0.201,0.000,0.012,0.000,4.82
2025-02-17,10:44:00,  110.5 ,1089.,  368.5 ,978.5,1739806502,Concentrado Primario L1,22.803,18.592,0.146,0.813,28.700,37.66
2025-02-17,10:46:00,  109.5 ,1007.,  241.5 ,897.5,1739807011,Concentrado Primario L2,25.893,23.609,0.183,1.219,17.920,26.91
2025-02-17,10:49:00,  110.5 ,940.5,  98.5 ,830.,1739807111,Concentrado 1ra Limpieza L1,26.701,25.871,0.182,1.004,14.400,11.87
2025-02-17,10:53:00,  110.0 ,1061.,  306.0 ,951.,1739807153,Concentrado 1ra Limpieza L2,22.446,19.576,0.150,0.865,27.760,32.18
2025-02-17,10:55:00,  111.6 ,1004.5,  187.5 ,892.9,1739807166,Concentrado Colectivo,27.075,27.544,0.187,0.986,12.040,21.00
2025-02-17,10:57:00,  110.5 ,1001.,  300.0 ,890.5,1739807280,Relave Final,2.459,0.083,0.000,0.006,0.000,33.69
2025-02-17,11:00:00,  110.0 ,1048.,  352.0 ,938.,1739807282,Rebose Hidrociclones L2,3.147,0.631,0.010,0.028,0.000,37.53
2025-02-26,12:06:00,  110.0 ,1118.5,  281.5 ,1008.5,1740589303,Concentrado 1ra Limpieza L2,25.617,20.525,0.179,1.366,20.00,27.91
2025-02-26,12:11:00,  108.5 ,1414.,  241.5 ,1305.5,1740589432,Cola Scavenger L1,9.021,0.415,0.000,0.020,0.000,18.50
2025-02-26,12:17:00,  140.0 ,1081.5,  214.5 ,941.5,1740589435,Concentrado 1ra Limpieza L1,24.771,21.574,0.185,1.303,20.44,22.78
2025-02-26,12:20:00,  111.0 ,1155.5,  277.0 ,1044.5,1740589442,Concentrado Colectivo,27.438,27.467,0.189,1.143,10.54,26.52
2025-02-26,12:21:00,  109.5 ,1239.5,  248.0 ,1130.,1740589445,Concentrado Primario L2,21.197,14.782,0.149,0.852,34.62,21.95
2025-02-26,12:24:00,  109.5 ,1239.,  458.5 ,1129.5,1740589447,Concentrado Primario L1,21.275,14.383,0.154,0.817,34.24,40.59
2025-02-26,12:36:00,  110.5 ,1055.5,  363.0 ,945.,1740591155,Rebose Hidrociclones L1,1.196,0.260,0.000,0.012,0.000,38.41
2025-02-26,12:44:00,  108.5 ,1395.,  217.0 ,1286.5,1740589433,Cola Scavenger L2,8.825,0.317,0.000,0.011,0.000,16.87
2025-02-28,12:21:00,  108.0 ,1023.,  276.5 ,915.,1740762944,Rebose Hidrociclones L2,  2.534 ,  0.474 ,  0.008 ,  0.041 ,0,30.22
2025-02-28,12:24:00,  110.5 ,934.,  149.5 ,823.5,1740763347,Relave Final,  1.784 ,  0.079 ,0,  0.008 ,0,18.15
2025-02-28,12:28:00,  108.5 ,1385.5,  223.5 ,1277.,1740763351,Cola Scavenger L1,  7.093 ,  0.140 ,0,  0.008 ,0,17.50
2025-02-28,12:31:00,  110.0 ,1354.5,  203.0 ,1244.5,1740763354,Cola Scavenger L2,  7.844 ,  0.135 ,0,  0.008 ,0,16.31
2025-02-28,12:34:00,  110.5 ,767.5,  95.5 ,657.,1740763689,Concentrado 1ra Limpieza L1,  25.093 ,  20.597 ,  0.186 ,  1.673 ,  20.500 ,14.54
2025-02-28,12:37:00,  110.5 ,1020.,  255.5 ,909.5,1740763693,Concentrado 1ra Limpieza L2,  25.410 ,  20.099 ,  0.200 ,  1.684 ,  19.880 ,28.09
2025-02-28,12:39:00,  110.0 ,1079.5,  326.5 ,969.5,1740763795,Concentrado Primario L1,20.532,15.224, 0.125 ,1.140,32.140,33.68
2025-02-28,12:41:00,  110.0 ,1076.,  326.5 ,966.,1740763798,Concentrado Primario L2,  20.974 ,  14.328 ,  0.132 ,  1.213 ,  33.940 ,33.80
2025-02-28,12:43:00,  110.0 ,972.5,  104.0 ,862.5,1740764327,Concentrado Colectivo,  25.111 ,  19.403 ,  0.187 ,  1.768 ,  20.660 ,12.06
2025-03-03,11:11:00,  111.0 ,610.,  159.0 ,499.,1741018031,Relave Final,1.326,0.085,0,0.009,0,31.86
2025-03-03,11:14:00,  109.5 ,872.5,  98.0 ,763.,1741018213,Cola Scavenger L1,6.150,0.180,0,0.016,0,12.84
2025-03-03,11:18:00,  108.5 ,885.,  96.5 ,776.5,1741018218,Cola Scavenger L2,5.858,0.117,0,0.011,0,12.43
2025-03-03,11:20:00,  110.0 ,780.,  102.0 ,670.,1741018552,Concentrado 1ra Limpieza L1,24.592,21.890,0.170,1.619,18.040,15.22
2025-03-03,11:24:00,  110.0 ,738.5,  190.0 ,628.5,1741018556,Concentrado 1ra Limpieza L2,25.336,21.492,0.163,1.568,18.560,30.23
2025-03-03,11:27:00,  111.0 ,680.,  135.5 ,569.,1741018740,Concentrado Colectivo,25.878,25.870,0.177,1.577,12.620,23.81
2025-03-03,11:29:00,  109.5 ,780.5,  224.0 ,671.,1741019270,Concentrado Primario L2,19.378,15.721,0.118,1.135,35.380,33.38
2025-03-03,11:32:00,  109.5 ,706.,  206.0 ,596.5,1741019274,Concentrado Primario L1,18.808,15.025,0.120,1.133,41.300,34.53
2025-03-05,11:59:00,  110.0 ,886.,  297.0 ,776.,1741193660,Concentrado Primario L1,21.008,17.313,0,0.983,31.120,38.27
2025-03-05,12:00:00,  110.5 ,773.5,  149.0 ,663.,1741193810,Relave Final,1.749,0.055,0,0.005,0,22.47
2025-03-05,12:03:00,  110.5 ,926.5,  230.5 ,816.,1741193814,Concentrado 1ra Limpieza L2,24.898,19.701,0,1.563,20.980,28.25
2025-03-05,12:05:00,  108.5 ,1334.,  155.0 ,1225.5,1741193818,Cola Scavenger L1,6.751,0.166,0,0.014,0,12.65
2025-03-05,12:09:00,  110.0 ,1357.5,  181.5 ,1247.5,1741193827,Cola Scavenger L2,6.604,0.160,0,0.011,0,14.55
2025-03-05,12:21:00,  108.0 ,1029.5,  322.5 ,921.5,1741195161,Rebose Hidrociclones L1,2.033,0.619,0,0.031,0,35.00
2025-03-05,12:26:00,  110.0 ,1200.,  187.0 ,1090.,1741195487,Concentrado Colectivo,26.548,24.378,0,1.490,12.840,17.16
2025-03-07,11:22:00,  108.0 ,999.5,  358.0 ,891.5,1741364329,Rebose Hidrociclones L1,2.042,0.645,0,0.037,0,40.16
2025-03-07,11:25:00,  109.5 ,1106.5,  400.5 ,997.,1741364401,Concentrado Primario L2,21.234,16.069,0,0.957,32.980,40.17
2025-03-07,11:27:00,  111.0 ,996.5,  101.0 ,885.5,1741364406,Relave Final,1.821,0.106,0,0.007,0,11.41
2025-03-07,11:29:00,  110.0 ,968.5,  149.5 ,858.5,1741364413,Concentrado 1ra Limpieza L1,26.644,22.189,0,1.299,17.460,17.41
2025-03-07,11:32:00,  108.5 ,1155.,  107.0 ,1046.5,1741364419,Cola Scavenger L1,9.023,0.132,0,0.010,0,10.22
